gene_id transcript_id K562_1 K562_10 K562_11 K562_12 K562_13 K562_14 K562_15 K562_16 K562_17 K562_18 K562_19 K562_2 K562_20 K562_21 K562_22 K562_23 K562_24 K562_25 K562_26 K562_27 K562_28 K562_29 K562_3 K562_30 K562_31 K562_32 K562_33 K562_34 K562_35 K562_36 K562_37 K562_38 K562_39 K562_4 K562_40 K562_41 K562_42 K562_5 K562_6 K562_7 K562_8 K562_9
ENSG00000148303 ENST00000315731.4_RPL7A-005 1494.1 1104.18 1764.19 1350.24 1475.45 1645.98 1688.47 1155.32 1026.47 1090.29 1420.18 1825.44 1188.77 1406.55 1377.73 2039.94 1315.13 942.53 1132.43 1408.92 1258.6 1448.91 1635.36 1336.78 1348.37 931.54 1308.32 1416.61 1607.15 1531.33 1490.31 1624.06 1431.81 2085.01 1830.87 1582.88 1712.37 1600.21 1565.81 1283.39 1472.66 1380.82
ENSG00000198870 ENST00000371955.1_C9orf96-201 0 0 0 0 0 0 0.36 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18 0.33 0 0.39 0 0 0 0 0 0.33 0 0 0 0.38 0 0 0 0 0 0 0 0.64
ENSG00000165688 ENST00000371717.3_PMPCA-001 24.03 67.9 49.23 53.3 49.55 51.31 37.73 26.36 89 32.8 16.24 42.44 24.6 100.63 30.55 26.54 44.64 73.22 60.05 58.77 68.84 12 23.55 62.35 1.44 58.44 18.45 13.7 6.83 81.21 24.26 34.04 3.64 17.12 10.45 21.17 26.25 17.06 23.62 14.77 8.59 96.51
ENSG00000237886 ENST00000429224.1_RP11-611D20.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000188747 ENST00000341349.2_NOXA1-001 0 0 0.41 0 0 0 0 0 0 0.53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000181090 ENST00000334856.6_EHMT1-201 0.46 0 0.72 2.33 1.62 0 0 1.89 0.26 0.87 0 0.7 2.14 0 0 0.86 0 0 0.74 0.21 0.29 0 0.68 0 1.97 0 1.17 0 0 0 0 2.29 0 1.48 0 0 1.7 0 0.66 0 1.39 0.96
ENSG00000107937 ENST00000360059.5_GTPBP4-006 252.82 107.99 170.08 206.64 173.6 232.74 158.83 210.56 108.35 194.33 90.6 138.55 14.28 155.39 295.01 300.07 341.63 149.68 271.82 255.54 144.25 223.29 159.86 258.96 237.28 126.08 218.71 235.09 189.29 192.3 218.6 108.4 141.47 146.21 215.63 440.04 197.48 195.7 261.28 173.41 136.36 144.25
ENSG00000047056 ENST00000358220.1_WDR37-001 5.97 0 0 0 0 0 0 3.93 0.36 2.11 2.74 0 0.6 3.86 26.23 0 0 0.28 2.08 0 6.32 0 0 0.13 0 0 0 0.17 0 0 10.62 0 0 3.49 0.41 0 0 0 0 0 0.44 0
ENSG00000237943 ENST00000445427.1_PRKCQ-AS1-004 18.5 0 21.23 7.68 21.58 0 19.9 6 20.25 0 0 0 0 6.17 0 8.87 0 0 52.58 0 0 14.69 20.47 17.35 0 0 19.72 0 0 4.85 1.67 5.32 0 2.86 0 15.09 34.5 0 23.57 0 0 0
ENSG00000165629 ENST00000335698.4_ATP5C1-002 552.94 546.12 948.52 502.71 506.21 1100.67 559.54 675.79 891.01 689.58 326.84 954.8 282.05 601.81 891.07 783.53 583.74 529.77 585.71 919.69 645.16 693.26 915.59 823.83 685.26 1153.25 1003.95 961.98 785.41 820.08 734.52 767.92 637.51 714.55 705.11 916.81 643.21 863.86 574.69 723.6 654.71 507.97
ENSG00000107485 ENST00000346208.3_GATA3-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 1.42 0 1.17 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000136738 ENST00000377500.1_STAM-003 11.96 47.66 14.17 2.98 55.81 36.06 19.82 29.62 43.96 47.79 65.64 92.05 46.69 48.2 14.4 11.21 54.76 10.92 2.59 8.33 44.21 15.58 61.12 35.32 0.86 20.63 70.66 44.12 25.75 7.03 23.65 1.68 40.14 7.2 40.83 60.25 22.55 44.51 35.37 0 32.24 13.29
ENSG00000165997 ENST00000377275.3_ARL5B-001 1.95 0.05 3.91 0.13 0.06 0.94 5.52 0.99 0.17 1.23 0 0.98 0 0.17 8.95 4.71 0.18 0.07 3.15 0.15 2.76 5.08 0.55 0.25 0 0.08 2.2 7.72 2.25 4.61 4.53 0 8.02 0.71 4.45 13.21 6.14 0.26 2 2.9 0.42 8.45
ENSG00000185875 ENST00000376356.4_THNSL1-001 19.5 0 2.36 11.75 7.17 2.78 0 14.7 8.52 0 0.16 0 0 11.82 0.31 15.91 1.04 3.52 1.04 8.17 6.67 0 6.29 0.33 7.02 17.28 0 0.21 0 13.43 3.11 0.27 0.14 2.05 16.27 0 21.15 15.57 0 0 23.41 0.13
ENSG00000226447 ENST00000412789.1_RP11-393J16.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.38
ENSG00000243349 ENST00000427229.2_RP11-445N18.7-001 0 0 0 0 0 0 0 0 0.12 0 0 0 0 0.17 0 0 0 0 0 0 0 0 0.14 0 0 0 0 0 0 0.14 0.13 0 0 0.13 0 0 0 0 0 0.15 0 0
ENSG00000177354 ENST00000323868.4_C10orf71-201 0.09 13.59 0 0 0.14 0 0 0 0 0 0 0 0 0 0 0 0.22 0 0.36 0.18 0.08 11.04 0 0 2.4 0.11 0 0 0 0.87 0 0 0 0 0 0.1 0 0.09 0.19 8.72 0 0
ENSG00000204152 ENST00000374097.2_TIMM23B-002 2.41 2.06 2.64 0 4.29 6.04 0 4.34 2.46 4.58 0 4.98 0 8.26 8.08 0 23.03 0 0 0 0 14.08 0 0.11 24.43 6.22 7.3 0 0 3.18 6.09 0 9.88 5.42 3.49 0 3.27 3.29 13.65 0 2.71 6.22
ENSG00000214982 ENST00000431974.2_PARGP1-201 6.16 0 0 6.44 0 8.75 0 1.04 0 0 0 0 0 0.26 0 19.66 0 0 0 3.97 0.92 0 0 0 20.01 0 0.08 0 0 9.53 0 0.99 0 22.42 0 0 0 0 0 8.19 0 0
ENSG00000099290 ENST00000282633.5_FAM21A-005 0 0 1.93 8.87 0 0 0.81 0 8.05 0 0 0 0 0 5.56 9.88 0 0 17.22 0 0 30.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.14 0 0 0 1.5
ENSG00000107984 ENST00000373970.3_DKK1-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0.36 0 0 0 0 0 1.39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000250959 ENST00000507952.1_GLUD1P3-002 0 0 0 0 0 2.97 0 0.88 0 0 0 0 0 0 0 0 0 0 2.33 0 0 32.13 0 0 0 2.08 0 0.94 0 0 0 3.62 0 0.57 0 0 0 0 0 0 3.07 0
ENSG00000156110 ENST00000286621.2_ADK-001 8.19 42.51 7.47 41.69 59 12.46 50.3 70.91 17.8 17.26 47.44 55.72 30.47 54.41 60.66 29.08 16.67 7.23 68.07 42.2 79.35 34.41 15.95 5.68 7.95 60.11 4.79 72.28 26.6 83.81 71.05 87.99 0 28.17 92.18 38.95 0 54.03 2.11 24.9 82.36 43.95
ENSG00000227896 ENST00000428940.2_RP11-77P6.2-001 5.73 0.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0.17 0 0 0 0 0 0.25 0 0.17 0 0.16 0 0 0 0 0 0 0.5 0.18 0 0
ENSG00000107779 ENST00000372037.3_BMPR1A-001 0.04 2.1 0.46 0.04 1.41 0.68 0.1 1.33 11.31 0.52 1.15 0 1.39 0.17 0.25 1.96 2.64 0 0 2.72 0.04 0.05 0.71 0 0 0 0 0.07 5.09 0.18 0.88 1.21 0.05 0.12 9 0.31 1.32 0 0.47 0.38 0 1.82
ENSG00000224914 ENST00000439559.2_LINC00863-001 0.14 0 0 0.14 0 0 0 0 0 0.91 5.41 0 0 0.19 0.52 0 0 1.43 0 0 0 0 0.15 0 0 5.73 0 0 0 0.16 0 0 0.16 0 0 0 0.16 0 0.15 0.17 0 0
ENSG00000152778 ENST00000371795.4_IFIT5-001 0 0 0 0 0 0.34 0 0 0 0.19 0 0 0 0 0 0 0 0 0 0 0 0 0.35 0 0 0 0.39 0 0 0 0 0 0 0.32 0 0 0.13 0 0.35 0.13 0 0
ENSG00000107854 ENST00000371627.4_TNKS2-001 1.69 0.32 4.67 0.97 5.91 0.24 1.44 1.16 0.4 1.56 6.08 0 2.56 0.3 1.82 2.61 0 3.26 0 0.68 0.72 1.84 1.54 3.89 5.1 2.56 0.09 3.22 0.92 2.82 0 0 0 2.66 0.15 0 0 1.82 6.06 2.52 0.65 0.96
ENSG00000198060 ENST00000358935.2_MARCH5-001 2.45 0 4.88 0 2.88 0 0 0.55 0.53 0.76 0 3.35 0.28 3.7 2.45 0 0.33 6.25 0 0.47 3.91 0 0.15 0.18 0 1.88 3.78 0.23 1.35 4.73 1.34 0 0.41 0.69 2.39 0.64 1.99 0.24 0 0 0 0.25
ENSG00000231575 ENST00000432707.1_RP11-162K11.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.3 0 0 0 0 0 0 0
ENSG00000171314 ENST00000334828.5_PGAM1-001 164.4 179.36 192.07 192.72 224.24 91.06 230.28 255.11 200.58 177.41 137.49 328.02 337.06 333.87 210.13 427.15 169.97 241.81 479.74 288.56 266.67 198.79 257.34 249.94 129.71 334.83 301.16 265.24 99.75 189.9 133.65 262.06 184.29 130.04 164.82 126.78 217.95 57.41 148.07 275.49 260.91 297.55
ENSG00000171307 ENST00000345745.5_ZDHHC16-006 0 14.48 2.69 0 0 10.72 0 1.25 0 0 20.61 0 0 6.23 0 0.68 0 30.22 6.55 0.36 0 6.45 0.69 11.44 0 0 0 0 0 11.17 3.74 1.7 45.12 16.62 0 0 0 0 26.32 11.43 0 0
ENSG00000165886 ENST00000370664.3_UBTD1-001 0 0 0 0.56 0 0 0 0 0 0 0 0 0 0.38 0 0 0.39 0 0 0 0 0 0.31 0 0 0.34 0 0.47 0 0 0 0 0 0 0 0 0 3.13 0 0 0 5.41
ENSG00000155265 ENST00000370602.1_GOLGA7B-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18 0 0 0 0 0 0
ENSG00000227492 ENST00000444359.1_RP11-316M21.6-001 0 0 0 0 0 0 0 0 0 0 0.83 0 0 0 0 0 0 0 0 0.69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000107819 ENST00000224807.5_SFXN3-201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000226009 ENST00000412353.1_KCNIP2-AS1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.83 0 0 0 0 0 0 0 0 0 0.74 0 0 0 0 0.64 0 0 0 0 0 0 0 0 0 0
ENSG00000156398 ENST00000369893.5_SFXN2-001 0 0.29 0.08 0.13 0.06 5.79 0 13.01 50.2 9.65 32.72 22.47 0.08 23.12 10.06 0 0 0 13.98 1.98 0.39 25.81 23.52 0 2.75 26 34.25 4.36 28.19 2.4 3.3 0 0.31 0.07 38.74 1.01 26.89 95.57 0 17.1 14.07 38
ENSG00000148843 ENST00000369797.3_PDCD11-001 11.53 26.21 18.99 8.72 7.66 11.91 14.47 80.88 9.67 8.19 24.02 8.96 0 24.53 8.45 7.46 15.73 14.97 24.44 21.86 6.04 9.92 13.28 15.03 33.22 14.3 55.27 7.7 11.73 16.61 33.31 22.39 6.56 23.98 20.13 12.36 34.36 6.86 24.65 83.18 10.93 6.21
ENSG00000108061 ENST00000265277.5_SHOC2-201 4.24 32.96 8.81 2.97 11.66 2.54 6.86 13.84 14.89 57.52 10.11 8.88 8.77 24.64 6.6 8.26 9.01 6.44 0 0.93 15.14 12.31 23.68 26.53 18.69 18.67 13.35 3.59 9.91 44.06 11.62 55.06 0 5.5 45.03 28.65 46.32 35.2 35.84 7.78 18.4 0
ENSG00000151532 ENST00000393077.2_VTI1A-001 8.23 0.51 2.95 16.77 22.07 16.43 17.68 16.52 0.99 2.41 64.21 32.99 0 0.37 16.15 25.23 21.84 42.49 15.17 28.14 2.35 32.92 75.11 26.98 8.72 31.73 6.73 7.52 47.95 11.39 51 9.59 2.78 26.46 41.73 0 4.72 22.61 28.71 5.91 26.81 18.82
ENSG00000196865 ENST00000369301.3_NHLRC2-001 0.82 4.98 12.99 5.42 0.81 0.87 1.68 4.44 0.97 1.33 0.98 5.57 0 5.84 1.36 1.61 10.74 0.05 0 6.33 0 1.98 6.99 1.23 2.93 0 4.84 7.45 7.29 4.27 8.35 9.31 0.52 25.61 0 1.57 1.17 1.42 5.44 4.91 0.09 0.84
ENSG00000107651 ENST00000369075.3_SEC23IP-001 2.29 14.75 45.06 9.05 8.1 1.36 2.98 3.98 0 3.67 11.69 5.47 37.07 2.62 31.78 30.3 21.24 2.61 28.71 0.68 17.36 4.15 0.11 1.38 11.48 5.81 0.86 32 3.12 18.86 4.83 80.43 0 8.92 1.4 20.45 11.06 20.93 6.65 8.69 47.64 33.95
ENSG00000255624 ENST00000368895.2_RP11-564D11.3-001 0 0 0.57 0 2.57 0 0 0 17.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.54 0 4.2 0 0 0 0 0 0 0
ENSG00000196177 ENST00000358776.4_ACADSB-001 0.08 0 0.1 1.04 0 0.09 0 2.83 18.34 0 17.94 1.38 2.38 0 0.74 0 0 0 1.62 0 0 0 0 2.38 0.21 5.17 0 9.15 0 0.35 8.51 8.98 0.18 11.83 0 16.43 7.87 5.1 0.51 16.57 33.31 0
ENSG00000228021 ENST00000415305.2_RP11-383C5.3-001 0 0 0 0 0 0 0 0 0 0.42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.13 0 0 0 0 0 0 0
ENSG00000107949 ENST00000278100.6_BCCIP-002 269.46 151.39 212.66 103.01 176.66 247.46 275.42 197.61 60.59 175.39 120.29 117.84 70.38 111.51 186.22 132.47 200.22 100.16 177.97 167.09 156.05 246.61 191.92 195.97 233.58 236.74 405.59 163.19 99.5 124.14 121.14 153.18 162.71 196.93 257.64 294.04 269.79 202.47 149.42 239.21 265.46 260.64
ENSG00000203780 ENST00000368693.1_FANK1-201 0 0 0 0 0 0 0 0 0.34 0 16.93 0 0 0 0 0 0.53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.41 0 0 0
ENSG00000148814 ENST00000344079.5_LRRC27-006 0.14 0 0 0 0 0.08 0.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.06 0 0 0 0 0 0 0.08 0 0 0 0 0 0 0 0 0 0
ENSG00000240707 ENST00000461291.2_RP13-137A17.6-001 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0.16 0.11 0 0 0 0.1 0 0 0 0 0.18 0 0 0 0 0 0.1 0
ENSG00000177963 ENST00000325207.5_RIC8A-001 2.54 0 2.29 0 17.77 0 14.35 0 0 1.18 3.03 2.66 2.38 1.43 0 42.82 1.27 0.96 0 0 1.72 0 2.99 0.24 0 0.64 1.71 1.37 0.12 2.24 2.45 0 0 12.86 0.13 3.18 0 2.23 23.38 9.63 4.78 0.2
ENSG00000161328 ENST00000270115.7_LRRC56-001 0 0 0 0 0 0 0 0 0 1.63 0 0 0 0.23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.19 0 0 0 0 0
ENSG00000255284 ENST00000525941.1_AP006621.5-002 0 3.25 0 0 0 0.92 0 3.59 24.69 0 0 19.4 0 0 0 0 0 4.92 0 0 0 0 0 0 23.43 0 1.08 0 0 0.98 0 0 1 0 0 0 0 0 0 21.27 0 0
ENSG00000214063 ENST00000397396.1_TSPAN4-201 0 0 0 0.73 0 0 0 0 0 0 0 0 0 1 0 0 1.51 0 0 0 0 0 5.17 0 0 1.34 0 0.3 0 0.41 0 0 0 0 0 2.78 0 0 0 0 1.59 0
ENSG00000255257 ENST00000528915.1_AC025016.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000132259 ENST00000533426.1_CNGA4-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000265264 ENST00000464330.1_TIMM10B-002 0 0 3.51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000166333 ENST00000299421.4_ILK-001 7.35 38.75 12.26 36.83 25.6 47.93 29.58 43.85 40.29 101.69 128.03 0 138.7 113.41 11.88 72.91 22.7 101.46 35.23 56.28 77.08 82.27 89.37 26.64 122.08 48.88 35.2 62.67 59.26 8.76 69.98 65.42 23.34 36.59 131.02 1.02 77.22 20.68 9.5 34.58 60.37 93.77
ENSG00000158077 ENST00000299481.4_NLRP14-001 0 0 0 0.13 0 0 0 0 0 0 0.16 0 0 1.22 0 0 0.18 0 0 0 0 0 0.97 0 0 0 0 0 0 0 0 0 0.15 0 0 0 0 0 0 0 0.14 0
ENSG00000246820 ENST00000499752.2_RP11-379P15.1-001 0 0 0 0 0 0 0.15 0 0 0 0.15 0.1 0 0.17 0 0.33 0.34 0 0 0 0 0 0 0 0 0 0 0 0 0.28 0 0 0 0 0 0.27 0 0 0 0.29 0 0
ENSG00000166452 ENST00000299576.5_AKIP1-005 38.22 5.24 94.25 45.66 71.65 31.29 19.71 54.44 99.16 34.72 4.47 49.8 88.65 136.3 30.68 47.33 140.02 151.8 127.31 68.84 0.38 19.49 50.17 0 0 186.82 65.08 82.19 155.19 20.68 1.64 79.88 65.06 2.33 47.63 72.62 53.05 15.79 149.69 31.88 144.94 67.32
ENSG00000253973 ENST00000531592.1_RP11-467K18.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000177112 ENST00000529829.1_MRVI1-AS1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000246308 ENST00000499765.1_RP11-685M7.3-001 0 0 0 0 0 0 0 0.94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.26 0 0 0 0 0.19 0 0 0 0 0 0.2 0 0 0 0 0 0 0
ENSG00000152270 ENST00000282096.4_PDE3B-001 0 0.06 0 0.76 22.03 3.21 0.11 7.39 3.61 0 1.36 0.07 9.03 3.78 0 10.57 11.93 1.07 1.18 0 0.28 11.89 4.05 2.39 2.49 0.92 16 0.08 0.09 0.56 10.91 0 10.6 0.27 0 0 0 11.06 0 9.1 0.42 0
ENSG00000070081 ENST00000528644.1_NUCB2-009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000110768 ENST00000265963.4_GTF2H1-001 103.65 146.51 67.17 94.86 56.08 89.95 58.97 69.82 50.33 39.43 88.37 103.57 61.8 58.98 112.56 140.74 17.66 9.22 22.16 25.01 66.45 181.05 95.2 68.64 141.47 15.55 54.63 64.87 96.19 134.75 93.82 54.02 141.68 40.2 119.02 46.25 57.86 40.06 201.37 39.93 41.94 101.79
ENSG00000247595 ENST00000501599.2_SPTY2D1-AS1-001 0 0 0 0 0.95 0 0 0.52 0 0 0 0 9.53 0 0 0 0 0 1.37 0 0 0 1.42 7 0 0 0 0 2.3 0 0 0 0 0 0 1.03 0 0 0 0 0 0
ENSG00000255357 ENST00000531858.1_RP11-34N19.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000245573 ENST00000499008.3_BDNF-AS-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.27 0.71 0 0 0 0 0 0 0 0 1.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.56 0
ENSG00000170946 ENST00000465995.1_DNAJC24-001 40.86 5.59 0 8.04 17.63 15.36 29.73 3.27 5.26 8.3 26.57 47.15 11.98 11.01 65.29 8.56 4.52 25.16 46.67 8.66 17.58 30.46 25.13 2.37 7.13 22.84 6.5 21.53 3.91 71.09 21.04 6.44 0 45.73 0.22 1.88 25.5 41.69 2.01 4.93 10.69 4.06
ENSG00000109911 ENST00000350638.5_ELP4-001 22.12 20.11 49.6 6.12 31.99 2.54 48.22 8.55 10.64 52.09 2.4 46.96 136.03 24.06 3.63 41.25 21.47 63.19 0 18.61 32.36 21.52 17.26 61.95 26.81 30.07 26.41 58.94 47.63 16.03 53.91 23.21 41.28 1.73 22.63 49.69 35.72 47.13 42.41 0 15.59 3.73
ENSG00000166349 ENST00000529126.1_RAG1-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000254562 ENST00000533575.1_RP11-64I17.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000255171 ENST00000528720.1_RP11-375D13.2-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98 0 0 0 0
ENSG00000166199 ENST00000302708.4_ALKBH3-001 0 6.25 0 47.15 13.48 10.55 26.77 0 5.47 0 0 0 11.3 51.23 0 71.24 0 3.73 0 5.89 14.14 0 0 13.03 33.88 14.31 0 0 0.91 16.53 11.86 0 0 0 0 4.3 0 0 58.52 6.19 31.79 50.13
ENSG00000254409 ENST00000526408.1_RP11-613D13.4-002 0 0 0 0 0 0 0 0 0 0 0 0.76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
ENSG00000175213 ENST00000311764.2_ZNF408-001 2.47 0.96 0 0 0 0.2 7.65 0 0 6.2 0 0 0.46 0 0.24 2.59 0.27 0 21.47 0 4.27 0.22 0 3.92 2.02 0.47 4.25 0 0 7.5 0.4 0 0 2.35 1.56 0 0.65 0.98 13.97 10.11 0.42 0.21
ENSG00000247675 ENST00000502049.2_LRP4-AS1-001 0 0 1.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33 0 0 0 0
ENSG00000254462 ENST00000528395.1_TMX2-CTNND1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27 0 0 0 0 0 1.64 0 0 0 0 0 0 0 0 0 0 0 0 0 1.24 0
ENSG00000255139 ENST00000531108.1_AP000442.1-002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000255355 ENST00000534120.1_AP000640.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000257052 ENST00000544421.1_RP11-881M11.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167985 ENST00000301761.2_SDHAF2-001 132.01 142.23 61.18 49.46 124.65 100.81 46.13 63.15 108.93 62.47 88.86 18.14 65.96 38.17 101.23 142.54 62.59 54.76 100.77 109.18 196.29 34.61 23.08 41.53 36.64 71.78 75.76 19.22 24.51 35.97 59.18 40.65 44.37 198.59 84.18 4.9 67.21 38.95 71.96 30.58 52.27 13.4
ENSG00000134824 ENST00000574708.1_FADS2-015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000214756 ENST00000398922.2_METTL12-002 46.69 51.45 4 0 0.32 26.73 3.85 26.01 1.55 17.9 14.94 25.03 10.51 16.52 0 2.64 2.2 2.01 14.66 12.95 6.2 17.28 17.01 26.61 7.28 22.27 172.45 9.03 11.3 0 5.99 17.31 3.66 10.71 0.72 10.48 3.6 11.34 0.38 5.62 14.35 41.15
ENSG00000168003 ENST00000377889.2_SLC3A2-002 6.31 2.89 1.14 0 15.44 0.69 4.04 1.21 0 0 0 1.28 0 0 0 0 4.64 6.3 0 0 0 0 0 0 0 0 3.8 0 0 0 0 0 0 0 0.52 0 1.03 0 3.21 0 2.12 0
ENSG00000173511 ENST00000309422.2_VEGFB-001 0 0 0 0 0 0 0 0 0 0 1.45 0 0 0 0 0.73 0 0 0 0.58 1.15 0 0 0 0.53 0 0 0 0 0 1.22 0 0 0 0 0 0 0 0 0 0 3.81
ENSG00000068971 ENST00000413292.1_PPP2R5B-007 0 0 0 0.96 0 0 0 0 0 0 0 0 0 0 0 0.77 0 0 0 0 0 0 0 0 0 0 0 0 0.54 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000162300 ENST00000294258.3_ZFPL1-001 0.35 0 0 0 5.52 0 4.7 0 48.99 0 0 0 0 0 19.07 28.43 0 42.68 0 0 18.08 1.84 0 0 0 0 1.46 19.06 0 3.16 3.66 3.51 0 1.81 30.83 0 13.48 2.52 1.54 0 13.14 15.74
ENSG00000197136 ENST00000355703.3_PCNXL3-001 0 0 0 0 0.41 0 0 0.15 0.52 0 0 0.1 0 0 0 0.13 0 1.73 1.21 0.48 0.82 0 0 0 0 0.69 0.1 0.14 0 0.42 1.51 0 0.22 0 0.13 0 0.07 0 0 0.3 0 0.14
ENSG00000175550 ENST00000312515.2_DRAP1-001 5.99 0 6.25 12.24 5.9 10.34 10.78 2.34 37.16 12.15 1.7 1.93 8.01 5.1 2.53 22.25 13.06 7.76 0 3.98 4.64 0 12.48 8.18 8.62 1.46 6.98 2.29 8.09 14.39 0.78 18.57 15.73 1.91 11.85 3.4 0.88 4.9 4.05 15.44 15.75 24.29
ENSG00000255468 ENST00000531602.1_RP11-867G23.8-001 2.01 0 0 0 0 0 0 18.41 0 0 0 1.56 0 0 0 0 30.92 0 0 0 0.65 0 0 0 0 0 0 3.94 0 0 0 0 0 0 1.37 0 0.98 0 0.94 0 0.15 2.52
ENSG00000174516 ENST00000320740.7_PELI3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
